0	1
1	100
2	1000
3	100001
4	100003
5	100004
6	100005
7	100007
8	100008
9	10001
10	100013
11	100015
12	100019
13	100023
14	100024
15	100025
16	100027
17	100028
18	100030
19	100032
20	100033
21	100034
22	100035
23	100036
24	100039
25	100041
26	100042
27	100043
28	100046
29	100047
30	100049
31	10005
32	100050
33	100051
34	100052
35	100053
36	100054
37	100055
38	100059
39	100062
40	100063
41	100064
42	100066
43	100067
44	100068
45	100069
46	10007
47	100070
48	100071
49	100073
50	100074
51	100076
52	100077
53	100078
54	100079
55	10008
56	100080
57	100082
58	100084
59	100086
60	100087
61	100088
62	100089
63	10009
64	100091
65	100092
66	100093
67	100094
68	100097
69	100098
70	100099
71	1001
72	10010
73	100101
74	100102
75	100103
76	100104
77	100106
78	100107
79	100108
80	10011
81	100110
82	100111
83	100113
84	100114
85	100115
86	100116
87	100118
88	100119
89	100121
90	100124
91	100125
92	100128
93	10013
94	100135
95	100137
96	100138
97	100140
98	100141
99	100142
100	100147
101	100151
102	100154
103	100159
104	100160
105	100161
106	100162
107	100166
108	100167
109	100168
110	100169
111	10017
112	100170
113	100172
114	100173
115	100175
116	100176
117	100178
118	100179
119	10018
120	100180
121	100184
122	100185
123	100186
124	100187
125	100188
126	100189
127	100191
128	100193
129	100194
130	100195
131	100198
132	1002
133	10020
134	100200
135	100203
136	100204
137	100206
138	100207
139	100208
140	100209
141	10021
142	100210
143	100211
144	100213
145	100215
146	100218
147	10022
148	100220
149	100221
150	100225
151	100226
152	100227
153	100228
154	100229
155	100230
156	100231
157	100232
158	100233
159	100237
160	100239
161	10024
162	100240
163	100241
164	100242
165	100243
166	100245
167	100247
168	100248
169	100249
170	10025
171	100250
172	100252
173	100256
174	100257
175	100258
176	100259
177	100260
178	100262
179	100263
180	100264
181	100265
182	100267
183	100269
184	100270
185	100272
186	100273
187	100274
188	100276
189	100277
190	100279
191	10028
192	100281
193	100282
194	100283
195	100284
196	100286
197	100289
198	100292
199	100293
200	100294
201	100295
202	10030
203	100301
204	100306
205	100307
206	100308
207	100309
208	10031
209	100310
210	100311
211	100312
212	100313
213	100314
214	100315
215	100316
216	100317
217	100318
218	100319
219	100320
220	100323
221	100325
222	100326
223	100328
224	100329
225	10033
226	100331
227	100334
228	100336
229	100337
230	100338
231	100340
232	100341
233	100343
234	100344
235	100347
236	100350
237	100351
238	100352
239	100354
240	100355
241	100359
242	10036
243	100360
244	100363
245	100364
246	100366
247	100367
248	100368
249	100369
250	100371
251	100373
252	100376
253	100378
254	100379
255	100380
256	100382
257	100384
258	100385
259	100386
260	100387
261	100388
262	100389
263	10039
264	100390
265	100392
266	100394
267	100395
268	100396
269	100397
270	10040
271	100403
272	100404
273	100405
274	100406
275	100407
276	100409
277	10041
278	100410
279	100412
280	100413
281	100414
282	100415
283	100417
284	100419
285	10042
286	100420
287	100421
288	100422
289	100424
290	100425
291	100426
292	100427
293	100428
294	100429
295	100430
296	100431
297	100432
298	100433
299	100435
300	100437
301	100438
302	100439
303	10044
304	100441
305	100442
306	100443
307	100444
308	100446
309	100447
310	100448
311	100449
312	10045
313	100452
314	100454
315	100455
316	100456
317	100458
318	100459
319	10046
320	100461
321	100462
322	100463
323	100464
324	100465
325	100466
326	100467
327	100470
328	100471
329	100473
330	100474
331	100477
332	100481
333	100484
334	100485
335	100487
336	100489
337	10049
338	100490
339	100493
340	100494
341	100495
342	100497
343	100499
344	10050
345	100500
346	100501
347	100502
348	100503
349	100504
350	100505
351	100506
352	100508
353	100509
354	10051
355	100510
356	100511
357	100512
358	100514
359	100515
360	100516
361	100518
362	100519
363	10052
364	100520
365	100521
366	100522
367	100523
368	100524
369	100526
370	100527
371	100528
372	10053
373	100530
374	100533
375	100534
376	100537
377	100538
378	10054
379	100543
380	100544
381	100547
382	100548
383	10055
384	100551
385	100552
386	100553
387	100554
388	100557
389	10056
390	100560
391	100562
392	100563
393	100567
394	100568
395	100569
396	100570
397	100571
398	100573
399	100576
400	100577
401	100579
402	10058
403	100581
404	100583
405	100584
406	100585
407	100587
408	100588
409	100589
410	10059
411	100590
412	100592
413	100593
414	100594
415	100595
416	100597
417	100598
418	100599
419	1006
420	10060
421	100600
422	100601
423	100603
424	100605
425	100606
426	100607
427	100608
428	10061
429	100611
430	100612
431	100613
432	100616
433	100617
434	100619
435	10062
436	100621
437	100622
438	100624
439	100627
440	100628
441	10063
442	100630
443	100632
444	100635
445	100636
446	100637
447	100639
448	100640
449	100642
450	100643
451	100644
452	100646
453	100647
454	100648
455	100649
456	10065
457	100650
458	100652
459	100653
460	100654
461	100655
462	100656
463	100657
464	100659
465	10066
466	100660
467	100662
468	100663
469	100664
470	100665
471	100666
472	100670
473	100671
474	100674
475	100676
476	100677
477	100678
478	10068
479	100680
480	100682
481	100684
482	100686
483	100687
484	100688
485	10069
486	100691
487	100692
488	100694
489	100698
490	100699
491	1007
492	10070
493	100700
494	100701
495	100703
496	100704
497	100705
498	100706
499	100708
500	10071
501	100710
502	100711
503	100712
504	100713
505	100714
506	100718
507	10072
508	100720
509	100721
510	100722
511	100724
512	100727
513	100728
514	100729
515	10073
516	100731
517	100732
518	100734
519	100735
520	100736
521	100738
522	10074
523	100740
524	100743
525	100748
526	100749
527	10075
528	100750
529	100751
530	100752
531	100753
532	100755
533	100756
534	100757
535	100758
