0	1
1	100
2	1000
3	100000
4	100001
5	100003
6	100004
7	100005
8	100007
9	100008
10	10001
11	100013
12	100015
13	100019
14	100023
15	100024
16	100025
17	100027
18	100028
19	100030
20	100032
21	100033
22	100034
23	100035
24	100036
25	100039
26	100041
27	100042
28	100043
29	100046
30	100047
31	100049
32	10005
33	100050
34	100051
35	100052
36	100053
37	100054
38	100055
39	100059
40	100062
41	100063
42	100064
43	100066
44	100067
45	100068
46	100069
47	10007
48	100070
49	100071
50	100073
51	100074
52	100076
53	100077
54	100078
55	100079
56	10008
57	100080
58	100082
59	100084
60	100086
61	100087
62	100088
63	100089
64	10009
65	100091
66	100092
67	100093
68	100094
69	100097
70	100098
71	100099
72	1001
73	10010
74	100101
75	100102
76	100103
77	100104
78	100106
79	100107
80	100108
81	10011
82	100110
83	100111
84	100113
85	100114
86	100115
87	100116
88	100118
89	100119
90	100121
91	100124
92	100125
93	100128
94	10013
95	100135
96	100137
97	100138
98	100140
99	100141
100	100142
101	100147
102	100151
103	100154
104	100159
105	100160
106	100161
107	100162
108	100166
109	100167
110	100168
111	100169
112	10017
113	100170
114	100172
115	100173
116	100175
117	100176
118	100178
119	100179
120	10018
121	100180
122	100184
123	100185
124	100186
125	100187
126	100188
127	100189
128	100191
129	100193
130	100194
131	100195
132	100198
133	1002
134	10020
135	100200
136	100203
137	100204
138	100206
139	100207
140	100208
141	100209
142	10021
143	100210
144	100211
145	100213
146	100215
147	100218
148	10022
149	100220
150	100221
151	100225
152	100226
153	100227
154	100228
155	100229
156	100230
157	100231
158	100232
159	100233
160	100237
161	100239
162	10024
163	100240
164	100241
165	100242
166	100243
167	100245
168	100247
169	100248
170	100249
171	10025
172	100250
173	100252
174	100256
175	100257
176	100258
177	100259
178	100260
179	100262
180	100263
181	100264
182	100265
183	100267
184	100269
185	100270
186	100272
187	100273
188	100274
189	100276
190	100277
191	100279
192	10028
193	100281
194	100282
195	100283
196	100284
197	100286
198	100289
199	100292
200	100293
201	100294
202	100295
203	10030
204	100301
205	100306
206	100307
207	100308
208	100309
209	10031
210	100310
211	100311
212	100312
213	100313
214	100314
215	100315
216	100316
217	100317
218	100318
219	100319
220	100320
221	100323
222	100325
223	100326
224	100328
225	100329
226	10033
227	100331
228	100334
229	100336
230	100337
231	100338
232	100340
233	100341
234	100343
235	100344
236	100347
237	100350
238	100351
239	100352
240	100354
241	100355
242	100359
243	10036
244	100360
245	100363
246	100364
247	100366
248	100367
249	100368
250	100369
251	100371
252	100373
253	100376
254	100378
255	100379
256	100380
257	100382
258	100384
259	100385
260	100386
261	100387
262	100388
263	100389
264	10039
265	100390
266	100392
267	100394
268	100395
269	100396
270	100397
271	10040
272	100403
273	100404
274	100405
275	100406
276	100407
277	100409
278	10041
279	100410
280	100412
281	100413
282	100414
283	100415
284	100417
285	100419
286	10042
287	100420
288	100421
289	100422
290	100424
291	100425
292	100426
293	100427
294	100428
295	100429
296	100430
297	100431
298	100432
299	100433
300	100435
301	100437
302	100438
303	100439
304	10044
305	100441
306	100442
307	100443
308	100444
309	100446
310	100447
311	100448
312	100449
313	10045
314	100452
315	100454
316	100455
317	100456
318	100458
319	100459
320	10046
321	100461
322	100462
323	100463
324	100464
325	100465
326	100466
327	100467
328	100470
329	100471
330	100473
331	100474
332	100477
333	100481
334	100484
335	100485
336	100487
337	100489
338	10049
339	100490
340	100493
341	100494
342	100495
343	100497
344	100499
345	10050
346	100500
347	100501
348	100502
349	100503
350	100504
351	100505
352	100506
353	100508
354	100509
355	10051
356	100510
357	100511
358	100512
359	100514
360	100515
361	100516
362	100518
363	100519
364	10052
365	100520
366	100521
367	100522
368	100523
369	100524
370	100526
371	100527
372	10053
373	100530
374	100533
375	100534
376	100537
377	100538
378	10054
379	100543
380	100544
381	100547
382	100548
383	10055
384	100551
385	100552
386	100553
387	100554
388	100557
389	10056
390	100560
391	100561
392	100562
393	100563
394	100567
395	100568
396	100569
397	100570
398	100571
399	100573
400	100576
401	100577
402	100579
403	10058
404	100581
405	100583
406	100584
407	100585
408	100587
409	100588
410	100589
411	10059
412	100590
413	100592
414	100593
415	100594
416	100595
417	100597
418	100598
419	100599
420	1006
421	10060
422	100600
423	100601
424	100603
425	100605
426	100606
427	100607
428	100608
429	10061
430	100611
431	100612
432	100613
433	100616
434	100617
435	100619
436	10062
437	100621
438	100622
439	100624
440	100627
441	100628
442	10063
443	100630
444	100632
445	100635
446	100636
447	100637
448	100639
449	100640
450	100642
451	100643
452	100644
453	100646
454	100647
455	100648
456	100649
457	10065
458	100650
459	100652
460	100653
461	100654
462	100655
463	100656
464	100657
465	100659
466	10066
467	100660
468	100662
469	100663
470	100664
471	100665
472	100666
473	100670
474	100671
475	100674
476	100676
477	100677
478	100678
479	10068
480	100680
481	100682
482	100684
483	100686
484	100687
485	100688
486	10069
487	100691
488	100692
489	100694
490	100698
491	100699
492	1007
493	10070
494	100700
495	100701
496	100703
497	100704
498	100705
499	100706
500	100708
501	10071
502	100710
503	100711
504	100712
505	100713
506	100714
507	100718
508	10072
509	100720
510	100721
511	100722
512	100723
513	100724
514	100727
515	100728
516	100729
517	10073
518	100731
519	100732
520	100734
521	100735
522	100736
523	100738
524	100740
525	100743
526	100748
527	100749
528	10075
529	100750
530	100751
531	100752
532	100753
533	100755
534	100756
535	100757
